Serial Number,Day Number,English Word,Part of Speech,Difficulty,Tamil Translation,Hindi Translation,English Example,Tamil Example,Hindi Example,Synonyms,Tamil Meaning
522,Day 105,Juncture,Noun,Intermediate,தருணம்,मोड़ (Mod),"At this critical juncture, we must make a decision.","இந்த இக்கட்டான தருணத்தில், நாம் ஒரு முடிவை எடுக்க வேண்டும்।","इस महत्वपूर्ण मोड़ पर, हमें एक निर्णय लेना चाहिए।","Moment, Point, Stage",காலக்கட்டம்
523,Day 105,Kindle,Verb,Intermediate,தூண்டு,प्रज्वलित करना (Prajvalit Karna),The book kindled her interest in science.,அந்த புத்தகம் அறிவியலில் அவளது ஆர்வத்தைத் தூண்டியது.,किताब ने विज्ञान में उसकी रुचि जगाई।,"Ignite, Awaken, Stimulate",மூட்டு / கிளறு
524,Day 105,Kinetic,Adjective,Intermediate,இயக்க ஆற்றல் சார்ந்த,गतिज (Gatij),Running water has kinetic energy.,ஓடும் நீர் இயக்க ஆற்றலைக் கொண்டுள்ளது.,बहते पानी में गतिज ऊर्जा होती है।,"Moving, Active, Energetic",இயக்கம் சார்ந்த
525,Day 105,Lacerate,Verb,Intermediate,கிழி / காயப்படுத்து,फाड़ना (Phadna),The sharp thorns lacerated his skin.,கூர்மையான முட்கள் அவரது தோலைக் கிழித்தன.,नुकीले कांटों ने उसकी खाल फाड़ दी।,"Cut, Tear, Gash",ரணமாக்கு
526,Day 106,Larceny,Noun,Intermediate,திருட்டு,चोरी (Chori),He was arrested and charged with grand larceny.,அவர் கைது செய்யப்பட்டு பெரிய திருட்டுக்குற்றம் சாட்டப்பட்டார்.,उसे गिरफ्तार किया गया और बड़ी चोरी का आरोप लगाया गया।,"Theft, Stealing, Robbery",களவு
527,Day 106,Lavish,Adjective,Intermediate,ஆடம்பரமான,आलीशान (Aalishan),They stayed in a lavish hotel during their vacation.,அவர்கள் விடுமுறையின் போது ஆடம்பரமான விடுதியில் தங்கினர்.,वे अपनी छुट्टी के दौरान एक आलीशान होटल में रुके थे।,"Luxurious, Expensive, Grand",தாராளமான
528,Day 106,Lax,Adjective,Intermediate,கவனக்குறைவான,ढीला (Dheela),Security at the airport was criticized for being lax.,விமான நிலைய பாதுகாப்பு கவனக்குறைவாக இருந்ததற்காக விமர்சிக்கப்பட்டது.,हवाई अड्डे पर सुरक्षा में ढिलाई के लिए आलोचना की गई थी।,"Careless, Negligent, Slack",தளர்வான
529,Day 106,Legacy,Noun,Intermediate,பாரம்பரியம்,विरासत (Virasat),He left a legacy of kindness and generosity.,அவர் கருணை மற்றும் தாராள மனப்பான்மையின் பாரம்பரியத்தை விட்டுச் சென்றார்.,उन्होंने दया और उदारता की विरासत छोड़ी।,"Inheritance, Heritage",உயில் வழி வரும் சொத்து
530,Day 106,Legible,Adjective,Intermediate,வாசிக்கக்கூடிய,सुपाठ्य (Supathya),Please ensure that your handwriting is legible.,உங்கள் கையெழுத்து வாசிக்கக்கூடியதாக இருப்பதை உறுதிப்படுத்தவும்.,कृपया सुनिश्चित करें कि आपकी लिखावट सुपाठ्य है।,"Readable, Clear, Neat",எளிதாகப் படிக்கத்தக்க
531,Day 107,Lenient,Adjective,Intermediate,கனிவான / மென்மையான,उदार (Udaar),The teacher was lenient with the students.,ஆசிரியர் மாணவர்களிடம் கனிவாக இருந்தார்.,शिक्षक छात्रों के प्रति उदार थे।,"Merciful, Gentle, Mild",இரக்கமுள்ள
