Serial Number,Day Number,English Word,Part of Speech,Difficulty,Tamil Translation,Hindi Translation,English Example,Tamil Example,Hindi Example,Synonyms,Tamil Meaning
557,Day 112,Nest,Noun,பறவைக் கூடு (Paravai Koodu),घोंसला (Ghosla),The bird is in the nest.,பறவை கூட்டில் உள்ளது.,पक्षी घोंसले में है।,Bird home,பறவை வாழிடம்,
557,Day 112,Oil,Noun,எண்ணெய் (Ennai),तेल (Tel),Use cooking oil.,சமையல் எண்ணெய் பயன்படுத்தவும்.,खाना पकाने के तेल का प्रयोग करें।,Fat,நெய்/எண்ணெய்,
557,Day 112,Pen,Noun,பேனா (Pena),कलम (Kalam),Give me a pen.,எனக்கு ஒரு பேனா கொடுங்கள்.,मुझे एक कलम दो।,Writing tool,எழுதுகோல்,
557,Day 112,Soap,Noun,சோப்பு (Sopu),साबुन (Saabun),Wash with soap.,சோப்பு போட்டு கழுவவும்.,साबुन से धोएं।,Cleanser,சலவைப்பொருள்,
557,Day 112,Tail,Noun,வால் (Vaal),पूंछ (Poonch),The dog has a tail.,நாய்க்கு வால் உண்டு.,कुत्ते की एक पूंछ होती है।,Appendage,விலங்கின் உறுப்பு,
557,Day 113,Toy,Noun,பொம்மை (Bommai),खिलौना (Khilauna),Play with the toy.,பொம்மையுடன் விளையாடு.,खिलौने से खेलो।,Plaything,விளையாட்டுப் பொருள்,
557,Day 113,Umbrella,Noun,குடை (Kudai),छाता (Chhaata),Take an umbrella.,ஒரு குடை எடுத்துச் செல்லுங்கள்.,एक छाता ले लो।,Parasol,மழைக்கருவி,
557,Day 113,Wall,Noun,சுவர் (Suvar),दीवार (Deewar),The wall is high.,சுவர் உயரமாக உள்ளது.,दीवार ऊंची है।,Partition,மதில்,
557,Day 113,Zoo,Noun,விலங்கியல் பூங்கா (Poonga),चिड़ियाघर (Chidiyaghar),We went to the zoo.,நாங்கள் பூங்காவிற்குச் சென்றோம்.,हम चिड़ियाघर गए थे।,Animal park,மிருகக்காட்சிசாலை,
557,Day 113,Ball,Noun,பந்து (Pandhu),गेंद (Gend),Throw the ball.,பந்தை எறியுங்கள்.,गेंद फेंको।,Sphere,உருண்டை,
557,Day 114,Cat,Noun,பூனை (Poonai),बिल्ली (Billi),The cat is sleeping.,பூனை தூங்குகிறது.,बिल्ली सो रही है।,Feline,வீட்டு விலங்கு,
557,Day 114,Dog,Noun,நாய் (Naai),कुत्ता (Kutta),The dog is barking.,நாய் குறைக்கிறது.,कुत्ता भौंक रहा है।,Canine,காவற்பிராணி,
557,Day 114,Jar,Noun,ஜாடி (Jaadi),जार (Jar),The jar is full.,ஜாடி நிரம்பியுள்ளது.,जार भरा हुआ है।,Pot,பாத்திரம்,
557,Day 114,Net,Noun,வலை (Valai),जाल (Jaal),Use the net.,வலையைப் பயன்படுத்துங்கள்.,जाल का प्रयोग करें।,Mesh,கண்ணி,
557,Day 114,Owl,Noun,ஆந்தை (Aandhai),उल्लू (Ullu),The owl stays awake.,ஆந்தை விழித்திருக்கும்.,उल्लू जागता रहता है।,Bird,இரவுப்பறவை,
557,Day 115,Pig,Noun,பன்றி (Pandri),सुअर (Suar),The pig is fat.,பன்றி குண்டாக இருக்கிறது.,सुअर मोटा है।,Animal,விலங்கு,
557,Day 115,Rat,Noun,எலி (Eli),चूहा (Chooha),The rat runs fast.,எலி வேகமாக ஓடுகிறது.,चूहा तेज़ भागता है।,Rodent,சுண்டெலி,
557,Day 115,Tree,Noun,மரம் (Maram),पेड़ (Ped),The tree is tall.,மரம் உயரமாக உள்ளது.,पेड़ ऊंचा है।,Plant,விருட்சம்,
557,Day 115,Yacht,Noun,படகு (Padagu),नौका (Nauka),The yacht is big.,படகு பெரியது.,नौका बड़ी है।,Boat,உல்லாசப் படகு,
557,Day 115,Zip,Noun,ஜிப் (Zip),ज़िप (Zip),Close the zip.,ஜிப்பை மூடு.,ज़िप बंद करें।,Fastener,இணைப்பான்,
557,Day 116,Cup,Noun,கோப்பை (Koppai),कप (Cup),A cup of tea.,ஒரு கோப்பை தேநீர்.,एक कप चाय।,Mug,சிறிய கிண்ணம்,
557,Day 116,Desk,Noun,மேசை (Maisai),मेज (Mej),Sit at the desk.,மேசையில் அமருங்கள்.,मेज पर बैठो।,Table,அலுவலக மேசை,
557,Day 116,Gum,Noun,பசை (Pasai),गोंद (Gond),Use some gum.,பசையைப் பயன்படுத்துங்கள்.,थोड़ा गोंद लगाओ।,Glue,ஒட்டும் பொருள்,
557,Day 116,Ink,Noun,மை (Mai),स्याही (Syahi),The ink is blue.,மை நீல நிறத்தில் உள்ளது.,स्याही नीली है।,Dye,திரவ மை,
557,Day 116,Mud,Noun,சேறு (Seru),कीचड़ (Keechad),Don't play in mud.,சேற்றில் விளையாடாதே.,कीचड़ में मत खेलो।,Wet dirt,சகதி,
557,Day 117,Nut,Noun,கொட்டை (Kottai),अखरोट (Akhrot),Eat this nut.,இந்த கொட்டையைச் சாப்பிடு.,यह अखरोट खाओ।,Seed,விதை,
557,Day 117,Pot,Noun,பானை (Paanai),बर्तन (Bartan),Cook in the pot.,பானையில் சமைக்கவும்.,बर्तन में पकाएं।,Vessel,மண்பாண்டம்,
557,Day 117,Rope,Noun,கயிறு (Kayiru),रस्सी (Rassi),Tie the rope.,கயிற்றைக் கட்டு.,रस्सी बांधो।,Cord,பாசம்,
557,Day 117,Ship,Noun,கப்பல் (Kappal),जहाज (Jahaj),The ship is in sea.,கப்பல் கடலில் உள்ளது.,जहाज समुद्र में है।,Vessel,மரக்கலம்,
557,Day 117,Tub,Noun,தொட்டி (Thotti),टब (Tub),The tub is empty.,தொட்டி காலியாக உள்ளது.,टब खाली है।,Basin,நீர் தொட்டி,
557,Day 118,Vase,Noun,பூச்சாடி (Poojaadi),गुलदस्ता (Guldasta),Put flowers in vase.,பூச்சாடியில் பூக்களை வை.,गुलदस्ते में फूल रखें।,Flower pot,பூ ஜாடி,
557,Day 118,Web,Noun,சிலந்தி வலை (Valai),जाल (Jaal),A spider web.,ஒரு சிலந்தி வலை.,मकड़ी का जाला।,Mesh,பின்னல்,
557,Day 118,Yarn,Noun,நூல் (Nool),धागा (Dhaga),Use the red yarn.,சிவப்பு நூலைப் பயன்படுத்தவும்.,लाल धागे का प्रयोग करें।,Thread,இழை,
557,Day 118,Bell,Noun,மணி (Mani),घंटी (Ghanti),Ring the bell.,மணியை அடிக்கவும்.,घंटी बजाओ।,Gong,ஓசை தரும் கருவி,
557,Day 118,Cake,Noun,கேக் (Cake),केक (Cake),Cut the cake.,கேக்கை வெட்டுங்கள்.,केक काटें।,Pastry,இனிப்பு ரொட்டி,
557,Day 119,Fire,Noun,நெருப்பு (Neruppu),आग (Aag),Fire is hot.,நெருப்பு வெப்பமானது.,आग गर्म है।,Flame,தீ,
557,Day 119,Hill,Noun,குன்று (Kundru),पहाड़ी (Pahadi),Climb the hill.,குன்றின் மேல் ஏறுங்கள்.,पहाड़ी पर चढ़ो।,Mound,சிறு மலை,
557,Day 119,Page,Noun,பக்கம் (Pakkam),पृष्ठ (Prishth),Turn the page.,பக்கத்தைத் திருப்புங்கள்.,पन्ना पलटें।,Leaf,தாள்,
557,Day 119,Rock,Noun,பாறை (Paarai),चट्टान (Chattan),The rock is hard.,பாறை கடினமாக உள்ளது.,चट्टान सख्त है।,Stone,கல்,
557,Day 119,Tide,Noun,அலை (Alai),ज्वार (Jwar),The tide is high.,அலை அதிகமாக உள்ளது.,ज्वार ऊँचा है।,Wave,ஓதம்,
557,Day 120,Yard,Noun,முற்றம் (Muttram),आँगन (Aangan),Play in the yard.,முற்றத்தில் விளையாடு.,आँगन में खेलो।,Courtyard,வெளி,
557,Day 120,Bank,Noun,வங்கி (Vangi),बैंक (Bank),Go to the bank.,வங்கிக்குச் செல்லுங்கள்.,बैंक जाओ।,Finance house,சேமிப்பு நிலையம்,
